"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
6.202194692E0	-8.127863705E-2	7.215315104E-2	9.235754013E-1	9.299482867E-1
6.212225592E0	3.670850396E-2	-1.219656467E-1	1.438071251E0	1.443700819E0
6.222256492E0	-6.177660823E-2	-1.788328886E-1	9.567279816E-1	9.752568800E-1
6.232287392E0	-2.588582635E-1	-1.767421365E-1	1.087748528E0	1.132008058E0
6.242284925E0	-2.437329590E-1	-1.947790980E-1	1.088671684E0	1.132497545E0
6.252282491E0	-3.778389096E-2	-1.652110815E-1	1.089186668E0	1.102293029E0
6.262280057E0	1.808300316E-1	-9.712635279E-1	4.170999527E-1	1.072392051E0
6.272277590E0	-1.673322618E-1	-1.257822514E0	4.039268494E-1	1.331643519E0
6.282275123E0	-3.124892712E-1	-1.208230257E0	8.794698715E-1	1.526740696E0
6.292272689E0	-2.987141311E-1	-1.227119446E0	8.808050156E-1	1.539762885E0
6.302270222E0	-4.709266424E-1	-1.265955210E0	1.149869919E0	1.773870155E0
6.312267788E0	-8.474979401E-1	-1.146312833E0	2.059825897E0	2.505028662E0
6.322265354E0	-7.545088530E-1	-7.973573208E-1	2.592455864E0	2.815295671E0
6.332262920E0	-4.926129282E-1	-3.770461977E-1	2.621854782E0	2.694244575E0
6.342260486E0	-5.067554712E-1	-1.640600562E-1	2.366330147E0	2.425538120E0
6.352258052E0	-2.423737347E-1	-1.627475023E-2	1.644131660E0	1.661980388E0
6.362255618E0	1.942927390E-1	9.192794561E-2	7.666959763E-1	7.962556974E-1
6.372253151E0	3.219667673E-1	-1.246013045E-1	-1.891918182E-1	3.936770611E-1
6.382250717E0	3.381385505E-1	-1.291264296E-1	-1.890439987E-1	4.083490512E-1
6.392248250E0	2.790458202E-1	-5.541478395E-1	-8.442735672E-1	1.047732912E0
6.402245816E0	-2.503541857E-2	-1.320867777E0	-1.532658577E0	2.023452685E0
6.412243382E0	-1.484734565E-1	-1.434756041E0	-1.158593178E0	1.850110109E0
6.422274315E0	-1.842464060E-1	-1.493326902E0	-6.202344894E-1	1.627471289E0
6.432305181E0	-1.219134629E-1	-1.365754128E0	-1.164007187E-1	1.376116404E0
6.442369414E0	-9.987850487E-2	-1.335226774E0	-1.186275482E-1	1.344201901E0
6.452433614E0	-4.781092703E-2	-5.567035675E-1	7.526464462E-1	9.373800829E-1
6.462497814E0	-3.674260154E-2	-5.186035633E-1	7.502002716E-1	9.127431852E-1
6.472562014E0	4.172919095E-1	-3.103546798E-1	6.217918396E-1	8.106032672E-1
6.482626214E0	5.600309968E-1	-2.504245043E-1	5.946922302E-1	8.544038848E-1
6.492690447E0	5.642420053E-1	-2.217407525E-1	3.022947311E-1	6.774364224E-1
6.502754647E0	5.562241077E-1	-2.191915810E-1	3.021469116E-1	6.698678701E-1
6.512818847E0	3.343845606E-1	-2.632012665E-1	1.221084595E-2	4.257194450E-1
6.522883047E0	8.567558229E-2	-3.156700134E-1	-5.148162842E-1	6.099374306E-1
6.532947247E0	1.032183841E-1	-4.986793399E-1	-8.599195480E-1	9.993981929E-1
6.543044813E0	6.806942821E-2	-5.184825063E-1	-8.819265366E-1	1.025305795E0
6.553142346E0	-1.966722310E-3	-2.727263570E-1	-7.941570282E-1	8.396838210E-1
6.563239879E0	1.509988904E-1	-1.459712982E-1	-8.190517426E-1	8.455495502E-1
6.573337412E0	2.311652303E-1	-1.873964369E-1	-9.971246719E-1	1.040582721E0
6.583434945E0	3.067796826E-1	-1.408553720E-1	-1.136717796E0	1.185783015E0
6.593532478E0	4.068555534E-1	-7.315230370E-2	-1.098989487E0	1.174163784E0
6.603663378E0	3.835361898E-1	4.673770070E-2	-1.257427216E0	1.315449590E0
6.613794244E0	2.881134450E-1	8.834597468E-2	-1.418217659E0	1.449881270E0
6.623925077E0	2.883972228E-1	9.360989928E-2	-1.418457031E0	1.450502024E0
6.634055943E0	2.346599102E-1	9.561982751E-2	-1.344444275E0	1.368115066E0
6.644186776E0	6.675294042E-2	1.061090231E-1	-8.898334503E-1	8.986204144E-1
6.654317642E0	-3.401650488E-2	8.369264007E-2	-5.862054825E-1	5.931259970E-1
6.664448508E0	8.676075190E-2	3.350582719E-2	-2.588901520E-1	2.750894024E-1
6.674579374E0	1.744920760E-1	-4.087865353E-2	2.621870041E-1	3.175855381E-1
6.684710240E0	2.170763314E-1	-1.647940278E-2	6.156959534E-1	6.530506959E-1
6.694841106E0	2.773541510E-1	7.936757803E-2	4.977893829E-1	5.753423392E-1
6.704971972E0	1.166485846E-1	8.128190041E-2	3.611488342E-1	3.881264228E-1
6.715102805E0	6.119714305E-2	3.248554468E-2	2.128324509E-1	2.238259437E-1
6.725200305E0	3.892269358E-2	1.729683578E-1	4.475975037E-1	4.814317752E-1
6.735297838E0	-1.109556183E-1	3.702422976E-1	6.655282974E-1	7.696222599E-1
6.745362004E0	-2.471540272E-1	4.187846780E-1	7.086830139E-1	8.594750339E-1
6.755426237E0	-3.442424834E-1	3.737197518E-1	5.699710846E-1	7.635681879E-1
6.765490437E0	-3.338655531E-1	3.654382229E-1	5.702886581E-1	7.551426726E-1
6.775554670E0	-4.624345899E-2	7.507380843E-2	4.222564697E-1	4.313641854E-1
6.785618870E0	5.982830375E-2	2.807259560E-2	3.986845016E-1	4.041247684E-1
6.795683070E0	1.017740518E-1	-1.366294622E-1	2.744922638E-1	3.230658918E-1
6.805747270E0	8.203559369E-2	-3.127024770E-1	2.482700348E-1	4.076158583E-1
6.815811470E0	6.448190659E-2	-4.679825902E-1	2.362823486E-1	5.281997437E-1
6.825875703E0	7.728489488E-2	-4.621449709E-1	2.361392975E-1	5.247024842E-1
6.835939903E0	1.539589167E-1	-8.537921309E-1	2.407341003E-1	9.003428558E-1
6.846004103E0	1.470355392E-1	-8.502700925E-1	2.405366898E-1	8.957882445E-1
6.856068303E0	2.231377661E-1	-9.971108437E-1	4.941453934E-1	1.134989060E0
6.866132536E0	6.322842836E-1	-1.049140573E0	1.322420120E0	1.802574362E0
6.876196736E0	6.070103645E-1	-1.048847437E0	1.322347641E0	1.793640380E0
6.886260969E0	6.548884511E-1	-9.420391321E-1	1.621569633E0	1.986404965E0
6.896325169E0	6.475183964E-1	-9.373705387E-1	1.621395111E0	1.981632082E0
6.906356035E0	4.753302932E-1	-7.725619078E-1	1.494148254E0	1.747933006E0
6.916386901E0	4.333559573E-1	-7.254532576E-1	1.453024864E0	1.680881040E0
6.926417801E0	4.127431810E-1	-7.391465902E-1	1.222801208E0	1.487258354E0
6.936448667E0	2.987172902E-1	-7.036925554E-1	7.101869583E-1	1.043446572E0
6.946479567E0	3.018164635E-1	-7.001395226E-1	7.100639343E-1	1.041863388E0
6.956510467E0	-1.474782079E-2	-5.986496806E-1	3.723583221E-1	7.051593142E-1
6.966541333E0	-8.908940852E-2	-4.247557819E-1	-9.226131439E-2	4.436964583E-1
6.976572233E0	-3.948281705E-2	-4.807745814E-1	-6.790599823E-1	8.329619142E-1
6.986603099E0	-3.189978749E-2	-4.724041224E-1	-6.793184280E-1	8.280439469E-1
6.996633999E0	-9.314928949E-2	-5.636030436E-1	-7.969131470E-1	9.805079014E-1
