"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
4.086494487E1	4.788549617E-3	-1.316851079E-1	9.840469360E0	9.841351591E0
4.086694376E1	1.436564885E-2	-1.412622184E-1	9.838075638E0	9.839100246E0
4.086894510E1	2.154847234E-2	-1.484450400E-1	9.833286285E0	9.834430306E0
4.087094646E1	9.577099234E-3	-1.508393139E-1	9.840469360E0	9.841630020E0
4.087294803E1	-7.182824425E-3	-1.340793967E-1	9.845257759E0	9.846173329E0
4.087494936E1	-7.182824425E-3	-1.340793967E-1	9.840469360E0	9.841385376E0
4.087695070E1	2.394274808E-3	-1.508393139E-1	9.847652435E0	9.848807883E0
4.087895220E1	-1.197137404E-2	-1.484450400E-1	9.845257759E0	9.846384087E0
4.088095353E1	0.000000000E0	-1.436564922E-1	9.838075638E0	9.839124425E0
4.088295486E1	9.577099234E-3	-1.412622184E-1	9.833286285E0	9.834305563E0
4.088495793E1	2.394274808E-2	-1.460507661E-1	9.847652435E0	9.848764520E0
4.088695929E1	2.154847234E-2	-1.460507661E-1	9.823709488E0	9.824818740E0
4.088896063E1	1.197137404E-2	-1.508393139E-1	9.828497887E0	9.829662584E0
4.089095856E1	2.394274808E-2	-1.340793967E-1	9.833286285E0	9.834229492E0
4.089295993E1	3.351984918E-2	-1.197137386E-1	9.850046158E0	9.850830639E0
4.089496126E1	2.394274808E-2	-1.149251908E-1	9.847652435E0	9.848352123E0
4.089696862E1	-2.394274808E-3	-1.292908341E-1	9.852440834E0	9.853289412E0
4.089896999E1	-2.394274808E-3	-1.268965602E-1	9.842864037E0	9.843682284E0
4.090097132E1	-9.577099234E-3	-1.364736706E-1	9.845257759E0	9.846208261E0
4.090297022E1	-2.394274808E-3	-1.388679445E-1	9.852440834E0	9.853419733E0
4.090497159E1	4.788549617E-3	-1.388679445E-1	9.838075638E0	9.839056840E0
4.090697292E1	9.577099234E-3	-1.532335877E-1	9.840469360E0	9.841667007E0
4.090897382E1	4.788549617E-3	-1.508393139E-1	9.838075638E0	9.839233084E0
4.091097519E1	-2.394274808E-3	-1.532335877E-1	9.830892563E0	9.832087004E0
4.091297652E1	0.000000000E0	-1.484450400E-1	9.835680962E0	9.836801101E0
4.091498192E1	-2.394274808E-3	-1.460507661E-1	9.842864037E0	9.843947836E0
4.091698329E1	-4.788549617E-3	-1.340793967E-1	9.840469360E0	9.841383919E0
4.091898462E1	0.000000000E0	-1.436564922E-1	9.847652435E0	9.848700202E0
4.092098625E1	1.675992459E-2	-1.460507661E-1	9.850046158E0	9.851143133E0
4.092298762E1	2.633702382E-2	-1.340793967E-1	9.850046158E0	9.850993870E0
4.092498895E1	0.000000000E0	-1.412622184E-1	9.850046158E0	9.851059046E0
4.092698989E1	0.000000000E0	-1.532335877E-1	9.847652435E0	9.848844552E0
4.092899125E1	-4.788549617E-3	-1.508393139E-1	9.850046158E0	9.851202198E0
4.093099259E1	-2.394274808E-3	-1.436564922E-1	9.833286285E0	9.834335874E0
4.093299345E1	9.577099234E-3	-1.412622184E-1	9.838075638E0	9.839094419E0
4.093499482E1	2.394274808E-3	-1.436564922E-1	9.840469360E0	9.841518183E0
4.093699615E1	-1.436564885E-2	-1.508393139E-1	9.852440834E0	9.853605901E0
4.093900162E1	-4.788549617E-3	-1.412622184E-1	9.864412308E0	9.865424883E0
4.094100298E1	2.394274808E-3	-1.460507661E-1	9.859623909E0	9.860705867E0
4.094300432E1	2.394274808E-3	-1.484450400E-1	9.864412308E0	9.865529476E0
4.094500392E1	7.182824425E-3	-1.364736706E-1	9.835680962E0	9.836630350E0
4.094700525E1	2.394274808E-2	-1.316851079E-1	9.826104164E0	9.827015685E0
4.094900658E1	1.915419847E-2	-1.460507661E-1	9.823709488E0	9.824813780E0
4.095100791E1	9.577099234E-3	-1.436564922E-1	9.816526413E0	9.817582173E0
4.095300925E1	1.675992459E-2	-1.412622184E-1	9.845257759E0	9.846285404E0
4.095501058E1	1.436564885E-2	-1.388679445E-1	9.854835510E0	9.855824350E0
4.095701255E1	4.788549617E-3	-1.532335877E-1	9.847652435E0	9.848845717E0
4.095901388E1	0.000000000E0	-1.532335877E-1	9.840469360E0	9.841662348E0
4.096101521E1	4.788549617E-3	-1.388679445E-1	9.845257759E0	9.846238245E0
4.096301608E1	0.000000000E0	-1.532335877E-1	9.859623909E0	9.860814579E0
4.096501741E1	7.182824425E-3	-1.580221355E-1	9.838075638E0	9.839347277E0
4.096701874E1	9.577099234E-3	-1.556278616E-1	9.823709488E0	9.824946812E0
4.096902374E1	7.182824425E-3	-1.580221355E-1	9.828497887E0	9.829770765E0
4.097102508E1	1.197137404E-2	-1.532335877E-1	9.847652435E0	9.848851828E0
4.097302641E1	0.000000000E0	-1.436564922E-1	9.864412308E0	9.865458295E0
4.097502431E1	-9.577099234E-3	-1.412622184E-1	9.847652435E0	9.848670226E0
4.097702564E1	0.000000000E0	-1.292908341E-1	9.821314812E0	9.822165787E0
4.097902698E1	1.197137404E-2	-1.436564922E-1	9.840469360E0	9.841525173E0
4.098103301E1	1.197137404E-2	-1.508393139E-1	9.838075638E0	9.839239202E0
4.098303434E1	2.154847234E-2	-1.460507661E-1	9.840469360E0	9.841576723E0
4.098503568E1	1.915419847E-2	-1.364736706E-1	9.842864037E0	9.843828746E0
4.098703664E1	1.436564885E-2	-1.412622184E-1	9.845257759E0	9.846281619E0
4.098903797E1	3.351984918E-2	-1.532335877E-1	9.842864037E0	9.844113802E0
4.099103931E1	2.154847234E-2	-1.340793967E-1	9.833286285E0	9.834223955E0
4.099304331E1	7.182824425E-3	-1.388679445E-1	9.838075638E0	9.839058296E0
4.099504464E1	7.182824425E-3	-1.340793967E-1	9.842864037E0	9.843779829E0
4.099704597E1	2.633702382E-2	-1.532335877E-1	9.835680962E0	9.836909787E0
4.099904794E1	1.197137404E-2	-1.364736706E-1	9.830892563E0	9.831847078E0
4.100104927E1	1.915419847E-2	-1.364736706E-1	9.830892563E0	9.831858447E0
4.100305061E1	1.915419847E-2	-1.388679445E-1	9.830892563E0	9.831891973E0
4.100505767E1	9.577099234E-3	-1.580221355E-1	9.828497887E0	9.829772806E0
4.100705900E1	9.577099234E-3	-1.532335877E-1	9.835680962E0	9.836879192E0
4.100906034E1	1.675992459E-2	-1.460507661E-1	9.830892563E0	9.831991675E0
4.101106170E1	1.915419847E-2	-1.268965602E-1	9.830892563E0	9.831730173E0
4.101306304E1	2.394274808E-2	-1.340793967E-1	9.826104164E0	9.827048061E0
4.101506437E1	1.675992459E-2	-1.268965602E-1	9.854835510E0	9.855666724E0
4.101706254E1	-7.182824425E-3	-1.316851079E-1	9.852440834E0	9.853323447E0
4.101906387E1	0.000000000E0	-1.412622184E-1	9.866806030E0	9.867817198E0
4.102106520E1	9.577099234E-3	-1.436564922E-1	9.859623909E0	9.860675055E0
4.102307130E1	9.577099234E-3	-1.340793967E-1	9.847652435E0	9.848569820E0
4.102507263E1	1.197137404E-2	-1.436564922E-1	9.835680962E0	9.836737288E0
4.102707400E1	1.197137404E-2	-1.268965602E-1	9.835680962E0	9.836506800E0
4.102907197E1	9.577099234E-3	-1.245022863E-1	9.840469360E0	9.841261595E0
4.103107330E1	2.394274808E-3	-1.292908341E-1	9.828497887E0	9.829348532E0
4.103307466E1	9.577099234E-3	-1.292908341E-1	9.828497887E0	9.829352906E0
4.103507540E1	2.394274808E-3	-1.364736706E-1	9.833286285E0	9.834233573E0
4.103707673E1	-2.394274808E-3	-1.412622184E-1	9.850046158E0	9.851059337E0
4.103907810E1	-9.577099234E-3	-1.484450400E-1	9.854835510E0	9.855958126E0
4.104107466E1	-4.788549617E-3	-1.436564922E-1	9.857229233E0	9.858277145E0
4.104307600E1	4.788549617E-3	-1.556278616E-1	9.850046158E0	9.851276682E0
4.104507736E1	1.436564885E-2	-1.436564922E-1	9.845257759E0	9.846316261E0
4.104707856E1	2.394274808E-3	-1.460507661E-1	9.830892563E0	9.831977682E0
4.104907990E1	2.394274808E-2	-1.388679445E-1	9.821314812E0	9.822325702E0
4.105108126E1	2.154847234E-2	-1.364736706E-1	9.859623909E0	9.860591921E0
4.105307996E1	1.675992459E-2	-1.364736706E-1	9.866806030E0	9.867764042E0
4.105508129E1	-1.197137404E-2	-1.316851079E-1	9.845257759E0	9.846145674E0
4.105708266E1	9.577099234E-3	-1.388679445E-1	9.842864037E0	9.843848255E0
4.105908256E1	1.197137404E-2	-1.364736706E-1	9.859623909E0	9.860575643E0
4.106108389E1	1.197137404E-2	-1.316851079E-1	9.852440834E0	9.853328101E0
4.106308526E1	2.394274808E-2	-1.460507661E-1	9.830892563E0	9.832006543E0
4.106508089E1	1.675992459E-2	-1.388679445E-1	9.847652435E0	9.848645779E0
4.106708222E1	4.788549617E-3	-1.412622184E-1	9.845257759E0	9.846272304E0
4.106908359E1	1.197137404E-2	-1.436564922E-1	9.840469360E0	9.841525173E0
4.107108492E1	2.154847234E-2	-1.436564922E-1	9.833286285E0	9.834359191E0
4.107308626E1	1.436564885E-2	-1.364736706E-1	9.847652435E0	9.848608527E0
4.107508762E1	2.873129770E-2	-1.388679445E-1	9.838075638E0	9.839097624E0
4.107708656E1	2.154847234E-2	-1.364736706E-1	9.859623909E0	9.860591921E0
4.107908789E1	1.436564885E-2	-1.436564922E-1	9.869200706E0	9.870256640E0
4.108108926E1	9.577099234E-3	-1.436564922E-1	9.850046158E0	9.851098326E0
4.108308582E1	1.675992459E-2	-1.460507661E-1	9.852440834E0	9.853537543E0
4.108508715E1	1.675992459E-2	-1.532335877E-1	9.857229233E0	9.858434438E0
4.108708849E1	9.577099234E-3	-1.412622184E-1	9.838075638E0	9.839094419E0
4.108908959E1	1.915419847E-2	-1.460507661E-1	9.833286285E0	9.834389502E0
4.109109092E1	1.675992459E-2	-1.412622184E-1	9.838075638E0	9.839104033E0
4.109309225E1	9.577099234E-3	-1.460507661E-1	9.835680962E0	9.836769923E0
4.109509359E1	9.577099234E-3	-1.556278616E-1	9.830892563E0	9.832128983E0
4.109709495E1	0.000000000E0	-1.508393139E-1	9.857229233E0	9.858383267E0
4.109909628E1	2.394274808E-3	-1.484450400E-1	9.845257759E0	9.846377101E0
4.110109742E1	7.182824425E-3	-1.364736706E-1	9.845257759E0	9.846206224E0
4.110309878E1	0.000000000E0	-1.412622184E-1	9.845257759E0	9.846271140E0
4.110510012E1	7.182824425E-3	-1.436564922E-1	9.830892563E0	9.831944740E0
4.110710145E1	2.394274808E-2	-1.628106833E-1	9.830892563E0	9.832269787E0
4.110910282E1	3.112557158E-2	-1.556278616E-1	9.826104164E0	9.827385811E0
4.111110415E1	3.112557158E-2	-1.580221355E-1	9.826104164E0	9.827424019E0
4.111310572E1	2.154847234E-2	-1.460507661E-1	9.845257759E0	9.846364583E0
4.111510708E1	1.197137404E-2	-1.580221355E-1	9.845257759E0	9.846533129E0
4.111710841E1	4.788549617E-3	-1.508393139E-1	9.864412308E0	9.865566664E0
4.111910645E1	0.000000000E0	-1.508393139E-1	9.864412308E0	9.865565502E0
4.112110781E1	-9.577099234E-3	-1.412622184E-1	9.852440834E0	9.853458130E0
4.112310915E1	9.577099234E-3	-1.388679445E-1	9.852440834E0	9.853424096E0
4.112511048E1	9.577099234E-3	-1.364736706E-1	9.847652435E0	9.848602706E0
4.112711184E1	1.675992459E-2	-1.412622184E-1	9.842864037E0	9.843891931E0
4.112911318E1	9.577099234E-3	-1.364736706E-1	9.835680962E0	9.836632389E0
4.113111451E1	1.675992459E-2	-1.436564922E-1	9.838075638E0	9.839138699E0
4.113311588E1	1.197137404E-2	-1.532335877E-1	9.866806030E0	9.868003095E0
4.113511721E1	2.394274808E-3	-1.484450400E-1	9.830892563E0	9.832013540E0
4.113712221E1	7.182824425E-3	-1.604164094E-1	9.826104164E0	9.827416144E0
4.113912358E1	7.182824425E-3	-1.604164094E-1	9.833286285E0	9.834597307E0
4.114112491E1	1.197137404E-2	-1.723877788E-1	9.833286285E0	9.834804524E0
4.114312601E1	1.436564885E-2	-1.532335877E-1	9.847652435E0	9.848855029E0
4.114512738E1	1.436564885E-2	-1.532335877E-1	9.862017632E0	9.863218474E0
4.114712871E1	7.182824425E-3	-1.604164094E-1	9.835680962E0	9.836991664E0
4.114913624E1	1.197137404E-2	-1.580221355E-1	9.838075638E0	9.839351938E0
4.115113761E1	1.675992459E-2	-1.556278616E-1	9.840469360E0	9.841714188E0
4.115313894E1	1.915419847E-2	-1.388679445E-1	9.830892563E0	9.831891973E0
4.115514477E1	2.394274808E-2	-1.340793967E-1	9.845257759E0	9.846199819E0
4.115714611E1	2.633702382E-2	-1.316851079E-1	9.840469360E0	9.841385667E0
4.115914744E1	1.436564885E-2	-1.364736706E-1	9.830892563E0	9.831850285E0
4.116115047E1	4.788549617E-3	-1.340793967E-1	9.833286285E0	9.834201512E0
4.116315181E1	7.182824425E-3	-1.340793967E-1	9.835680962E0	9.836597423E0
4.116515314E1	9.577099234E-3	-1.436564922E-1	9.833286285E0	9.834340246E0
4.116715744E1	1.197137404E-2	-1.436564922E-1	9.854835510E0	9.855889784E0
4.116915877E1	1.436564885E-2	-1.436564922E-1	9.852440834E0	9.853498564E0
4.117116010E1	1.436564885E-2	-1.508393139E-1	9.854835510E0	9.856000294E0
4.117316164E1	4.788549617E-3	-1.508393139E-1	9.847652435E0	9.848808756E0
4.117516297E1	1.675992459E-2	-1.412622184E-1	9.835680962E0	9.836709607E0
4.117716430E1	4.788549617E-3	-1.532335877E-1	9.830892563E0	9.832087878E0
4.117916567E1	7.182824425E-3	-1.532335877E-1	9.857229233E0	9.858422809E0
4.118116700E1	2.394274808E-2	-1.484450400E-1	9.866806030E0	9.867951683E0
4.118316834E1	1.197137404E-2	-1.484450400E-1	9.828497887E0	9.829626135E0
4.118516970E1	9.577099234E-3	-1.292908341E-1	9.833286285E0	9.834140888E0
4.118717103E1	2.394274808E-2	-1.412622184E-1	9.828497887E0	9.829542155E0
4.118917237E1	3.112557158E-2	-1.508393139E-1	9.845257759E0	9.846462392E0
4.119117370E1	3.112557158E-2	-1.508393139E-1	9.842864037E0	9.844068963E0
4.119317503E1	0.000000000E0	-1.412622184E-1	9.862017632E0	9.863029290E0
4.119517637E1	2.394274808E-3	-1.412622184E-1	9.857229233E0	9.858241674E0
4.119717300E1	9.577099234E-3	-1.388679445E-1	9.847652435E0	9.848636175E0
4.119917433E1	1.436564885E-2	-1.412622184E-1	9.862017632E0	9.863039752E0
4.120117566E1	1.197137404E-2	-1.364736706E-1	9.826104164E0	9.827059144E0
4.120318356E1	9.577099234E-3	-1.340793967E-1	9.814132690E0	9.815053208E0
4.120518490E1	0.000000000E0	-1.388679445E-1	9.828497887E0	9.829478878E0
4.120718623E1	1.436564885E-2	-1.364736706E-1	9.835680962E0	9.836638217E0
4.120918243E1	1.436564885E-2	-1.388679445E-1	9.830892563E0	9.831883810E0
4.121118376E1	7.182824425E-3	-1.316851079E-1	9.823709488E0	9.824594682E0
4.121318510E1	2.394274808E-2	-1.101366431E-1	9.828497887E0	9.829144116E0
4.121518176E1	7.182824425E-3	-1.364736706E-1	9.845257759E0	9.846206224E0
4.121718310E1	0.000000000E0	-1.388679445E-1	9.847652435E0	9.848631519E0
4.121918443E1	-1.197137404E-2	-1.532335877E-1	9.847652435E0	9.848851828E0
4.122118410E1	7.182824425E-3	-1.580221355E-1	9.857229233E0	9.858498402E0
4.122318543E1	9.577099234E-3	-1.532335877E-1	9.862017632E0	9.863212662E0
4.122518676E1	2.394274808E-3	-1.364736706E-1	9.866806030E0	9.867750100E0
4.122718516E1	0.000000000E0	-1.364736706E-1	9.869200706E0	9.870144257E0
4.122918649E1	-2.394274808E-3	-1.340793967E-1	9.852440834E0	9.853353409E0
4.123118783E1	2.394274808E-3	-1.364736706E-1	9.835680962E0	9.836628018E0
4.123318899E1	1.915419847E-2	-1.460507661E-1	9.842864037E0	9.843966180E0
4.123519033E1	0.000000000E0	-1.292908341E-1	9.854835510E0	9.855683591E0
4.123719166E1	-7.182824425E-3	-1.245022863E-1	9.852440834E0	9.853230069E0
4.123919299E1	0.000000000E0	-1.364736706E-1	9.833286285E0	9.834233281E0
4.124119432E1	4.788549617E-3	-1.532335877E-1	9.845257759E0	9.846451331E0
4.124319569E1	1.675992459E-2	-1.460507661E-1	9.835680962E0	9.836779539E0
4.124519702E1	9.577099234E-3	-1.532335877E-1	9.828497887E0	9.829696992E0
4.124719836E1	1.675992459E-2	-1.484450400E-1	9.838075638E0	9.839209779E0
4.124919972E1	2.633702382E-2	-1.436564922E-1	9.828497887E0	9.829582979E0
4.125120109E1	3.830839694E-2	-1.532335877E-1	9.814132690E0	9.815403636E0
4.125320282E1	1.675992459E-2	-1.508393139E-1	9.840469360E0	9.841639631E0
4.125520419E1	0.000000000E0	-1.436564922E-1	9.847652435E0	9.848700202E0
4.125720842E1	0.000000000E0	-1.532335877E-1	9.850046158E0	9.851237985E0
4.125920975E1	1.675992459E-2	-1.484450400E-1	9.835680962E0	9.836815379E0
4.126121112E1	-9.577099234E-3	-1.388679445E-1	9.828497887E0	9.829483544E0
4.126320615E1	-4.788549617E-3	-1.268965602E-1	9.845257759E0	9.846076681E0
4.126520749E1	2.394274808E-2	-1.340793967E-1	9.859623909E0	9.860564597E0
4.126720885E1	2.154847234E-2	-1.436564922E-1	9.835680962E0	9.836753606E0
4.126921382E1	1.197137404E-2	-1.460507661E-1	9.830892563E0	9.831984679E0
4.127121515E1	1.197137404E-2	-1.556278616E-1	9.833286285E0	9.834525027E0
4.127321652E1	2.633702382E-2	-1.484450400E-1	9.826104164E0	9.827260687E0
4.127521805E1	2.154847234E-2	-1.460507661E-1	9.845257759E0	9.846364583E0
4.127721938E1	2.394274808E-3	-1.460507661E-1	9.862017632E0	9.863099326E0
4.127922075E1	1.436564885E-2	-1.388679445E-1	9.864412308E0	9.865400187E0
4.128122208E1	9.577099234E-3	-1.436564922E-1	9.830892563E0	9.831946780E0
4.128322342E1	4.788549617E-3	-1.484450400E-1	9.826104164E0	9.827226562E0
4.128522478E1	0.000000000E0	-1.460507661E-1	9.840469360E0	9.841553132E0
4.128722611E1	7.182824425E-3	-1.340793967E-1	9.845257759E0	9.846173329E0
4.128922745E1	9.577099234E-3	-1.412622184E-1	9.850046158E0	9.851063701E0
4.129122881E1	1.915419847E-2	-1.484450400E-1	9.862017632E0	9.863153379E0
4.129323015E1	2.154847234E-2	-1.292908341E-1	9.857229233E0	9.858100659E0
4.129523148E1	1.915419847E-2	-1.316851079E-1	9.852440834E0	9.853339446E0
4.129723284E1	9.577099234E-3	-1.436564922E-1	9.847652435E0	9.848704859E0
4.129923585E1	2.154847234E-2	-1.508393139E-1	9.842864037E0	9.844043340E0
4.130123718E1	9.577099234E-3	-1.556278616E-1	9.830892563E0	9.832128983E0
4.130323851E1	0.000000000E0	-1.388679445E-1	9.833286285E0	9.834266799E0
4.130523961E1	-2.394274808E-3	-1.388679445E-1	9.842864037E0	9.843843887E0
4.130724094E1	9.577099234E-3	-1.508393139E-1	9.823709488E0	9.824872128E0
4.130924228E1	2.394274808E-3	-1.556278616E-1	9.828497887E0	9.829730234E0
4.131124338E1	1.436564885E-2	-1.484450400E-1	9.845257759E0	9.846387289E0
4.131324434E1	2.873129770E-2	-1.484450400E-1	9.847652435E0	9.848813122E0
4.131524568E1	4.070267081E-2	-1.460507661E-1	9.857229233E0	9.858395188E0
4.131724388E1	2.394274808E-2	-1.436564922E-1	9.833286285E0	9.834364729E0
4.131924524E1	9.577099234E-3	-1.460507661E-1	9.838075638E0	9.839164335E0
4.132124658E1	2.394274808E-3	-1.484450400E-1	9.852440834E0	9.853559359E0
4.132324768E1	0.000000000E0	-1.604164094E-1	9.842864037E0	9.844171162E0
4.132524904E1	1.197137404E-2	-1.508393139E-1	9.850046158E0	9.851208308E0
4.132725037E1	1.915419847E-2	-1.508393139E-1	9.835680962E0	9.836856173E0
4.132924824E1	2.873129770E-2	-1.508393139E-1	9.840469360E0	9.841667299E0
4.133124961E1	1.197137404E-2	-1.412622184E-1	9.838075638E0	9.839097041E0
4.133325094E1	-4.788549617E-3	-1.388679445E-1	9.833286285E0	9.834267965E0
4.133525227E1	-7.182824425E-3	-1.340793967E-1	9.854835510E0	9.855750190E0
4.133725364E1	2.394274808E-3	-1.484450400E-1	9.852440834E0	9.853559359E0
4.133925497E1	-2.394274808E-3	-1.532335877E-1	9.845257759E0	9.846450457E0
4.134125630E1	1.436564885E-2	-1.604164094E-1	9.857229233E0	9.858544920E0
4.134325767E1	1.436564885E-2	-1.628106833E-1	9.854835510E0	9.856190777E0
4.134525900E1	2.394274808E-3	-1.532335877E-1	9.866806030E0	9.867996124E0
4.134726034E1	2.394274808E-2	-1.460507661E-1	9.859623909E0	9.860734643E0
4.134926170E1	2.394274808E-2	-1.436564922E-1	9.857229233E0	9.858305057E0
4.135126304E1	4.788549617E-3	-1.508393139E-1	9.838075638E0	9.839233084E0
4.135326434E1	1.197137404E-2	-1.436564922E-1	9.826104164E0	9.827161520E0
4.135526570E1	2.394274808E-2	-1.460507661E-1	9.821314812E0	9.822429878E0
4.135726703E1	2.154847234E-2	-1.484450400E-1	9.845257759E0	9.846400388E0
4.135926670E1	2.394274808E-2	-1.460507661E-1	9.850046158E0	9.851157972E0
4.136126807E1	2.154847234E-2	-1.364736706E-1	9.857229233E0	9.858197480E0
4.136326940E1	-2.394274808E-3	-1.556278616E-1	9.852440834E0	9.853670187E0
4.136527150E1	-1.436564885E-2	-1.532335877E-1	9.854835510E0	9.856037228E0
4.136727287E1	4.788549617E-3	-1.436564922E-1	9.847652435E0	9.848701366E0
4.136927420E1	1.436564885E-2	-1.388679445E-1	9.845257759E0	9.846247560E0
4.137127756E1	2.154847234E-2	-1.292908341E-1	9.840469360E0	9.841342271E0
4.137327890E1	3.351984918E-2	-1.484450400E-1	9.833286285E0	9.834463823E0
4.137528023E1	2.154847234E-2	-1.508393139E-1	9.823709488E0	9.824891090E0
4.137728180E1	1.675992459E-2	-1.268965602E-1	9.852440834E0	9.853272249E0
4.137928313E1	9.577099234E-3	-1.388679445E-1	9.845257759E0	9.846241738E0
4.138128446E1	9.577099234E-3	-1.436564922E-1	9.835680962E0	9.836734666E0
4.138328606E1	0.000000000E0	-1.268965602E-1	9.826104164E0	9.826923516E0
4.138528740E1	2.394274808E-3	-1.364736706E-1	9.850046158E0	9.850991834E0
4.138728873E1	9.577099234E-3	-1.316851079E-1	9.850046158E0	9.850931022E0
4.138928913E1	1.675992459E-2	-1.340793967E-1	9.852440834E0	9.853367372E0
4.139129046E1	1.436564885E-2	-1.412622184E-1	9.835680962E0	9.836705819E0
4.139329179E1	1.675992459E-2	-1.412622184E-1	9.845257759E0	9.846285404E0
4.139529316E1	2.394274808E-2	-1.508393139E-1	9.842864037E0	9.844048872E0
4.139729449E1	2.394274808E-2	-1.436564922E-1	9.845257759E0	9.846334891E0
4.139929953E1	1.197137404E-2	-1.508393139E-1	9.845257759E0	9.846420474E0
4.140130299E1	0.000000000E0	-1.436564922E-1	9.847652435E0	9.848700202E0
4.140330432E1	7.182824425E-3	-1.340793967E-1	9.854835510E0	9.855750190E0
4.140530566E1	-4.788549617E-3	-1.412622184E-1	9.854835510E0	9.855849069E0
4.140731139E1	-2.394274808E-3	-1.340793967E-1	9.850046158E0	9.850958955E0
4.140931272E1	1.436564885E-2	-1.436564922E-1	9.852440834E0	9.853498564E0
4.141131406E1	1.436564885E-2	-1.436564922E-1	9.859623909E0	9.860680868E0
4.141331546E1	9.577099234E-3	-1.412622184E-1	9.859623909E0	9.860640464E0
4.141531679E1	1.197137404E-2	-1.340793967E-1	9.838075638E0	9.838996537E0
4.141731812E1	1.197137404E-2	-1.436564922E-1	9.854835510E0	9.855889784E0
4.141932036E1	1.197137404E-2	-1.388679445E-1	9.847652435E0	9.848638795E0
4.142132169E1	1.197137404E-2	-1.364736706E-1	9.845257759E0	9.846210881E0
4.142332302E1	-4.788549617E-3	-1.436564922E-1	9.835680962E0	9.836731169E0
4.142532802E1	1.436564885E-2	-1.460507661E-1	9.838075638E0	9.839170161E0
4.142732936E1	1.915419847E-2	-1.412622184E-1	9.847652435E0	9.848684196E0
4.142933069E1	2.394274808E-2	-1.340793967E-1	9.833286285E0	9.834229492E0
4.143133369E1	7.182824425E-3	-1.532335877E-1	9.821314812E0	9.822512752E0
4.143333502E1	9.577099234E-3	-1.508393139E-1	9.826104164E0	9.827266520E0
4.143533635E1	1.675992459E-2	-1.484450400E-1	9.833286285E0	9.834420979E0
4.143734042E1	1.915419847E-2	-1.340793967E-1	9.835680962E0	9.836613449E0
4.143934175E1	1.675992459E-2	-1.316851079E-1	9.847652435E0	9.848547119E0
4.144134309E1	2.154847234E-2	-1.197137386E-1	9.840469360E0	9.841221111E0
4.144334415E1	7.182824425E-3	-1.412622184E-1	9.842864037E0	9.843880284E0
4.144534549E1	0.000000000E0	-1.532335877E-1	9.840469360E0	9.841662348E0
4.144734682E1	0.000000000E0	-1.484450400E-1	9.833286285E0	9.834406698E0
4.144934788E1	1.436564885E-2	-1.388679445E-1	9.847652435E0	9.848641996E0
4.145134922E1	2.154847234E-2	-1.508393139E-1	9.842864037E0	9.844043340E0
4.145335058E1	1.197137404E-2	-1.508393139E-1	9.840469360E0	9.841632641E0
4.145535168E1	1.197137404E-2	-1.604164094E-1	9.845257759E0	9.846571844E0
4.145735302E1	2.154847234E-2	-1.604164094E-1	9.866806030E0	9.868133511E0
4.145935068E1	1.675992459E-2	-1.628106833E-1	9.854835510E0	9.856194557E0
4.146135365E1	-4.788549617E-3	-1.628106833E-1	9.847652435E0	9.848999377E0
4.146335498E1	1.197137404E-2	-1.532335877E-1	9.826104164E0	9.827306187E0
4.146535635E1	1.915419847E-2	-1.460507661E-1	9.826104164E0	9.827208187E0
4.146735308E1	1.675992459E-2	-1.412622184E-1	9.838075638E0	9.839104033E0
4.146935441E1	1.915419847E-2	-1.436564922E-1	9.842864037E0	9.843930948E0
4.147135578E1	2.633702382E-2	-1.484450400E-1	9.833286285E0	9.834441964E0
4.147336134E1	2.394274808E-2	-1.508393139E-1	9.838075638E0	9.839261050E0
4.147536268E1	-2.394274808E-3	-1.508393139E-1	9.842864037E0	9.844020046E0
4.147736404E1	7.182824425E-3	-1.245022863E-1	9.857229233E0	9.858018085E0
4.147937011E1	1.915419847E-2	-1.221080124E-1	9.847652435E0	9.848428085E0
4.148137144E1	2.154847234E-2	-1.364736706E-1	9.850046158E0	9.851015111E0
4.148337281E1	4.788549617E-3	-1.556278616E-1	9.857229233E0	9.858458861E0
4.148536974E1	9.577099234E-3	-1.556278616E-1	9.859623909E0	9.860856726E0
4.148737108E1	2.873129770E-2	-1.340793967E-1	9.854835510E0	9.855789451E0
4.148937244E1	1.436564885E-2	-1.604164094E-1	9.838075638E0	9.839393886E0
4.149137234E1	1.915419847E-2	-1.556278616E-1	9.840469360E0	9.841718557E0
4.149337367E1	1.915419847E-2	-1.532335877E-1	9.828497887E0	9.829710989E0
4.149537504E1	2.633702382E-2	-1.292908341E-1	9.840469360E0	9.841353921E0
4.149737367E1	1.915419847E-2	-1.412622184E-1	9.847652435E0	9.848684196E0
4.149937501E1	1.197137404E-2	-1.388679445E-1	9.835680962E0	9.836668521E0
4.150137637E1	-2.394274808E-3	-1.364736706E-1	9.847652435E0	9.848598341E0
4.150337774E1	1.675992459E-2	-1.412622184E-1	9.840469360E0	9.841497505E0
4.150537907E1	7.182824425E-3	-1.532335877E-1	9.828497887E0	9.829694951E0
4.150738044E1	4.788549617E-3	-1.412622184E-1	9.821314812E0	9.822331830E0
4.150938204E1	-2.394274808E-3	-1.508393139E-1	9.821314812E0	9.822473358E0
