"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
5.667823213E1	3.830839694E-2	-1.245022863E-1	9.826104164E0	9.826967559E0
5.668023346E1	2.394274808E-2	-1.221080124E-1	9.828497887E0	9.829285545E0
5.668223483E1	2.873129770E-2	-1.221080124E-1	9.830892563E0	9.831692857E0
5.668423616E1	4.070267081E-2	-1.436564922E-1	9.854835510E0	9.855966560E0
5.668623749E1	3.351984918E-2	-1.484450400E-1	9.840469360E0	9.841646038E0
5.668823886E1	2.633702382E-2	-1.388679445E-1	9.821314812E0	9.822331830E0
5.669024019E1	3.351984918E-2	-1.292908341E-1	9.835680962E0	9.836587807E0
5.669224449E1	4.788549617E-2	-1.316851079E-1	9.840469360E0	9.841466924E0
5.669424586E1	5.027977005E-2	-1.364736706E-1	9.830892563E0	9.831968353E0
5.669624722E1	4.070267081E-2	-1.316851079E-1	9.830892563E0	9.831858739E0
5.669824856E1	3.830839694E-2	-1.221080124E-1	9.842864037E0	9.843695970E0
5.670024682E1	4.549122229E-2	-1.364736706E-1	9.845257759E0	9.846308692E0
5.670224816E1	4.788549617E-2	-1.316851079E-1	9.845257759E0	9.846254838E0
5.670425419E1	4.788549617E-2	-1.245022863E-1	9.847652435E0	9.848555850E0
5.670625556E1	4.549122229E-2	-1.268965602E-1	9.840469360E0	9.841392657E0
5.670825689E1	3.591412306E-2	-1.245022863E-1	9.830892563E0	9.831746499E0
5.671025822E1	2.633702382E-2	-1.245022863E-1	9.830892563E0	9.831716180E0
5.671225956E1	4.070267081E-2	-1.316851079E-1	9.828497887E0	9.829464298E0
5.671426089E1	4.549122229E-2	-1.412622184E-1	9.830892563E0	9.832012665E0
5.671626249E1	4.788549617E-2	-1.364736706E-1	9.838075638E0	9.839138699E0
5.671826385E1	5.027977005E-2	-1.316851079E-1	9.835680962E0	9.836690958E0
5.672026829E1	5.506832153E-2	-1.412622184E-1	9.840469360E0	9.841637301E0
5.672226962E1	2.394274808E-2	-1.508393139E-1	9.866806030E0	9.867987991E0
5.672427099E1	1.197137404E-2	-1.292908341E-1	9.859623909E0	9.860478845E0
5.672627232E1	1.675992459E-2	-1.292908341E-1	9.850046158E0	9.850908909E0
5.672827365E1	2.873129770E-2	-1.268965602E-1	9.864412308E0	9.865270316E0
5.673027502E1	2.633702382E-2	-1.436564922E-1	9.842864037E0	9.843947545E0
5.673227635E1	2.154847234E-2	-1.436564922E-1	9.845257759E0	9.846329360E0
5.673427768E1	2.154847234E-2	-1.532335877E-1	9.845257759E0	9.846473745E0
5.673627902E1	3.830839694E-2	-1.316851079E-1	9.814132690E0	9.815090879E0
5.673828035E1	4.070267081E-2	-1.316851079E-1	9.833286285E0	9.834252226E0
5.674028168E1	4.309694469E-2	-1.292908341E-1	9.850046158E0	9.850988924E0
5.674228855E1	4.309694469E-2	-1.268965602E-1	9.866806030E0	9.867716115E0
5.674428988E1	4.070267081E-2	-1.340793967E-1	9.857229233E0	9.858225101E0
5.674629125E1	3.830839694E-2	-1.221080124E-1	9.850046158E0	9.850877484E0
5.674829528E1	3.830839694E-2	-1.149251908E-1	9.842864037E0	9.843609489E0
5.675029661E1	4.309694469E-2	-1.173194647E-1	9.847652435E0	9.848445547E0
5.675229501E1	2.873129770E-2	-1.221080124E-1	9.835680962E0	9.836480866E0
5.675429635E1	3.591412306E-2	-1.316851079E-1	9.826104164E0	9.827052144E0
5.675629795E1	2.873129770E-2	-1.388679445E-1	9.840469360E0	9.841491098E0
5.675829931E1	3.112557158E-2	-1.292908341E-1	9.833286285E0	9.834185482E0
5.676030065E1	2.633702382E-2	-1.245022863E-1	9.835680962E0	9.836504178E0
5.676230198E1	1.915419847E-2	-1.125309169E-1	9.862017632E0	9.862678229E0
5.676429781E1	1.915419847E-2	-1.197137386E-1	9.850046158E0	9.850792231E0
5.676629915E1	2.154847234E-2	-1.221080124E-1	9.850046158E0	9.850826565E0
5.676830718E1	4.070267081E-2	-1.436564922E-1	9.873989105E0	9.875117961E0
5.677031464E1	4.549122229E-2	-1.412622184E-1	9.845257759E0	9.846376227E0
5.677231624E1	4.788549617E-2	-1.388679445E-1	9.840469360E0	9.841565656E0
5.677431734E1	5.027977005E-2	-1.268965602E-1	9.818921089E0	9.819869762E0
5.677631871E1	2.873129770E-2	-1.268965602E-1	9.818921089E0	9.819783072E0
5.677832004E1	2.154847234E-2	-1.292908341E-1	9.838075638E0	9.838948761E0
5.678031831E1	2.633702382E-2	-1.268965602E-1	9.838075638E0	9.838929242E0
5.678231968E1	2.873129770E-2	-1.268965602E-1	9.828497887E0	9.829359030E0
5.678432101E1	2.154847234E-2	-1.316851079E-1	9.821314812E0	9.822221232E0
5.678632234E1	2.394274808E-2	-1.364736706E-1	9.835680962E0	9.836656866E0
5.678832371E1	2.873129770E-2	-1.508393139E-1	9.814132690E0	9.815333843E0
5.679032504E1	3.112557158E-2	-1.508393139E-1	9.821314812E0	9.822522381E0
5.679232614E1	2.633702382E-2	-1.532335877E-1	9.833286285E0	9.834515410E0
5.679432724E1	2.154847234E-2	-1.460507661E-1	9.840469360E0	9.841576723E0
5.679633341E1	2.154847234E-2	-1.316851079E-1	9.835680962E0	9.836586058E0
5.679833474E1	2.394274808E-2	-1.316851079E-1	9.828497887E0	9.829409185E0
5.680033874E1	5.267404765E-2	-1.316851079E-1	9.842864037E0	9.843885816E0
5.680233454E1	5.267404765E-2	-1.245022863E-1	9.833286285E0	9.834215502E0
5.680433561E1	4.549122229E-2	-1.316851079E-1	9.833286285E0	9.834273211E0
5.680633694E1	4.309694469E-2	-1.340793967E-1	9.821314812E0	9.822324535E0
5.680833584E1	2.873129770E-2	-1.173194647E-1	9.823709488E0	9.824452018E0
5.681033717E1	3.112557158E-2	-1.412622184E-1	9.847652435E0	9.848714754E0
5.681233824E1	3.830839694E-2	-1.484450400E-1	9.847652435E0	9.848845717E0
5.681433957E1	3.112557158E-2	-1.292908341E-1	9.845257759E0	9.846155862E0
5.681634187E1	2.873129770E-2	-1.316851079E-1	9.847652435E0	9.848574767E0
5.681834320E1	2.873129770E-2	-1.364736706E-1	9.850046158E0	9.851033441E0
5.682034430E1	2.154847234E-2	-1.173194647E-1	9.850046158E0	9.850768371E0
5.682234537E1	2.633702382E-2	-1.173194647E-1	9.881172180E0	9.881903721E0
5.682434670E1	2.633702382E-2	-1.197137386E-1	9.866806030E0	9.867567393E0
5.682634790E1	2.873129770E-2	-1.460507661E-1	9.864412308E0	9.865535287E0
5.682834874E1	3.112557158E-2	-1.268965602E-1	9.852440834E0	9.853307157E0
5.683034397E1	2.394274808E-2	-1.268965602E-1	9.850046158E0	9.850892615E0
5.683234530E1	2.873129770E-2	-1.316851079E-1	9.840469360E0	9.841392365E0
5.683434690E1	4.309694469E-2	-1.268965602E-1	9.828497887E0	9.829411518E0
5.683634823E1	4.788549617E-2	-1.388679445E-1	9.835680962E0	9.836777791E0
5.683834957E1	4.549122229E-2	-1.436564922E-1	9.840469360E0	9.841623030E0
5.684035117E1	2.394274808E-2	-1.340793967E-1	9.845257759E0	9.846199819E0
5.684235867E1	2.394274808E-2	-1.316851079E-1	9.854835510E0	9.855744374E0
5.684436000E1	2.873129770E-2	-1.340793967E-1	9.852440834E0	9.853395007E0
5.684636567E1	4.309694469E-2	-1.268965602E-1	9.852440834E0	9.853352245E0
5.684836700E1	4.549122229E-2	-1.388679445E-1	9.833286285E0	9.834372015E0
5.685036833E1	3.591412306E-2	-1.316851079E-1	9.826104164E0	9.827052144E0
5.685236993E1	3.351984918E-2	-1.364736706E-1	9.835680962E0	9.836684839E0
5.685437153E1	1.915419847E-2	-1.292908341E-1	9.835680962E0	9.836549343E0
5.685636803E1	3.351984918E-2	-1.316851079E-1	9.840469360E0	9.841407510E0
5.685836940E1	3.591412306E-2	-1.316851079E-1	9.852440834E0	9.853386280E0
5.686036810E1	3.112557158E-2	-1.388679445E-1	9.842864037E0	9.843892805E0
5.686236943E1	2.154847234E-2	-1.340793967E-1	9.852440834E0	9.853376681E0
5.686437106E1	2.633702382E-2	-1.292908341E-1	9.842864037E0	9.843748382E0
5.686637240E1	2.394274808E-2	-1.245022863E-1	9.835680962E0	9.836498058E0
5.686837346E1	3.351984918E-2	-1.268965602E-1	9.854835510E0	9.855709475E0
5.687037483E1	3.351984918E-2	-1.149251908E-1	9.835680962E0	9.836409475E0
5.687237643E1	2.633702382E-2	-1.101366431E-1	9.842864037E0	9.843515437E0
5.687437753E1	3.591412306E-2	-1.364736706E-1	9.838075638E0	9.839087719E0
5.687638253E1	2.394274808E-2	-1.412622184E-1	9.833286285E0	9.834330045E0
5.687838386E1	1.675992459E-2	-1.340793967E-1	9.830892563E0	9.831821132E0
5.688038520E1	3.830839694E-2	-1.292908341E-1	9.835680962E0	9.836605290E0
5.688238683E1	4.070267081E-2	-1.292908341E-1	9.850046158E0	9.850978740E0
5.688439346E1	3.830839694E-2	-1.292908341E-1	9.845257759E0	9.846181188E0
5.688639496E1	3.112557158E-2	-1.388679445E-1	9.835680962E0	9.836710481E0
5.688839013E1	3.591412306E-2	-1.460507661E-1	9.850046158E0	9.851194342E0
5.689039146E1	4.070267081E-2	-1.436564922E-1	9.835680962E0	9.836814214E0
5.689239283E1	4.070267081E-2	-1.364736706E-1	9.840469360E0	9.841499835E0
5.689439416E1	4.309694469E-2	-1.221080124E-1	9.833286285E0	9.834138848E0
5.689639523E1	3.591412306E-2	-1.268965602E-1	9.842864037E0	9.843747508E0
5.689839659E1	2.873129770E-2	-1.388679445E-1	9.850046158E0	9.851066902E0
5.690040432E1	2.394274808E-2	-1.364736706E-1	9.840469360E0	9.841444790E0
5.690239949E1	2.154847234E-2	-1.292908341E-1	9.852440834E0	9.853312684E0
5.690440436E1	2.633702382E-2	-1.364736706E-1	9.838075638E0	9.839057422E0
5.690640139E1	3.351984918E-2	-1.388679445E-1	9.830892563E0	9.831930455E0
5.690840272E1	2.394274808E-2	-1.197137386E-1	9.850046158E0	9.850802706E0
5.691040409E1	2.633702382E-2	-1.197137386E-1	9.852440834E0	9.853203307E0
5.691240519E1	3.351984918E-2	-1.316851079E-1	9.840469360E0	9.841407510E0
5.691440652E1	3.112557158E-2	-1.197137386E-1	9.852440834E0	9.853217270E0
5.691640789E1	2.633702382E-2	-1.149251908E-1	9.838075638E0	9.838782125E0
5.691840922E1	2.873129770E-2	-1.268965602E-1	9.833286285E0	9.834147009E0
5.692041032E1	3.830839694E-2	-1.245022863E-1	9.840469360E0	9.841331494E0
5.692241169E1	3.830839694E-2	-1.268965602E-1	9.842864037E0	9.843756535E0
5.692441302E1	3.830839694E-2	-1.245022863E-1	9.842864037E0	9.843725961E0
5.692641412E1	2.633702382E-2	-1.268965602E-1	9.830892563E0	9.831746791E0
5.692842165E1	4.788549617E-2	-1.364736706E-1	9.840469360E0	9.841532163E0
5.693042299E1	5.267404765E-2	-1.245022863E-1	9.845257759E0	9.846185846E0
5.693242405E1	4.309694469E-2	-1.364736706E-1	9.842864037E0	9.843904452E0
5.693442565E1	4.549122229E-2	-1.340793967E-1	9.845257759E0	9.846275797E0
5.693642238E1	3.830839694E-2	-1.412622184E-1	9.850046158E0	9.851133532E0
5.693842372E1	2.633702382E-2	-1.221080124E-1	9.840469360E0	9.841262177E0
5.694042532E1	2.394274808E-2	-1.245022863E-1	9.838075638E0	9.838892536E0
5.694242665E1	3.830839694E-2	-1.364736706E-1	9.828497887E0	9.829519994E0
5.694442268E1	3.830839694E-2	-1.340793967E-1	9.842864037E0	9.843851749E0
5.694642528E1	4.070267081E-2	-1.245022863E-1	9.835680962E0	9.836553131E0
5.694842662E1	3.830839694E-2	-1.412622184E-1	9.830892563E0	9.831982055E0
5.695042805E1	3.591412306E-2	-1.292908341E-1	9.835680962E0	9.836596257E0
5.695242938E1	3.591412306E-2	-1.197137386E-1	9.845257759E0	9.846051064E0
5.695443048E1	4.309694469E-2	-1.388679445E-1	9.850046158E0	9.851119275E0
5.695643182E1	4.309694469E-2	-1.364736706E-1	9.838075638E0	9.839116559E0
5.695843355E1	3.591412306E-2	-1.268965602E-1	9.847652435E0	9.848535477E0
5.696042825E1	3.591412306E-2	-1.316851079E-1	9.845257759E0	9.846203895E0
5.696242931E1	3.830839694E-2	-1.268965602E-1	9.850046158E0	9.850938005E0
5.696442715E1	3.591412306E-2	-1.340793967E-1	9.873989105E0	9.874964707E0
5.696643201E1	3.112557158E-2	-1.388679445E-1	9.840469360E0	9.841498379E0
5.696843338E1	4.309694469E-2	-1.268965602E-1	9.833286285E0	9.834199472E0
5.697043444E1	3.830839694E-2	-1.292908341E-1	9.833286285E0	9.834210839E0
5.697243601E1	3.351984918E-2	-1.412622184E-1	9.828497887E0	9.829570148E0
5.697443738E1	3.591412306E-2	-1.268965602E-1	9.833286285E0	9.834170617E0
5.697643871E1	3.351984918E-2	-1.173194647E-1	9.840469360E0	9.841225771E0
5.697843978E1	4.549122229E-2	-1.173194647E-1	9.828497887E0	9.829303333E0
5.698044138E1	2.154847234E-2	-1.245022863E-1	9.845257759E0	9.846068530E0
5.698244658E1	2.873129770E-2	-1.173194647E-1	9.840469360E0	9.841210626E0
5.698444791E1	3.112557158E-2	-1.316851079E-1	9.842864037E0	9.843794096E0
5.698644958E1	5.027977005E-2	-1.388679445E-1	9.859623909E0	9.860729993E0
5.698844474E1	4.788549617E-2	-1.436564922E-1	9.850046158E0	9.851210054E0
5.699044964E1	4.309694469E-2	-1.436564922E-1	9.835680962E0	9.836824412E0
5.699245127E1	2.873129770E-2	-1.436564922E-1	9.838075638E0	9.839166374E0
5.699445261E1	3.351984918E-2	-1.340793967E-1	9.830892563E0	9.831863986E0
5.699645394E1	2.873129770E-2	-1.316851079E-1	9.838075638E0	9.838998867E0
5.699845531E1	2.154847234E-2	-1.149251908E-1	9.826104164E0	9.826799844E0
5.700045664E1	3.112557158E-2	-1.316851079E-1	9.828497887E0	9.829429306E0
5.700246107E1	3.112557158E-2	-1.245022863E-1	9.847652435E0	9.848488620E0
5.700446244E1	2.633702382E-2	-1.388679445E-1	9.842864037E0	9.843878828E0
5.700646250E1	2.873129770E-2	-1.268965602E-1	9.840469360E0	9.841329456E0
5.700846384E1	3.112557158E-2	-1.292908341E-1	9.850046158E0	9.850943824E0
5.701046884E1	2.873129770E-2	-1.388679445E-1	9.847652435E0	9.848673427E0
5.701247017E1	2.873129770E-2	-1.388679445E-1	9.826104164E0	9.827127395E0
5.701447810E1	2.633702382E-2	-1.173194647E-1	9.826104164E0	9.826839804E0
5.701647974E1	2.633702382E-2	-1.149251908E-1	9.828497887E0	9.829205062E0
5.701848067E1	2.633702382E-2	-1.221080124E-1	9.833286285E0	9.834079681E0
5.702048224E1	3.112557158E-2	-1.388679445E-1	9.833286285E0	9.834316055E0
5.702248610E1	2.873129770E-2	-1.268965602E-1	9.830892563E0	9.831753496E0
5.702448743E1	2.394274808E-2	-1.292908341E-1	9.838075638E0	9.838954296E0
5.702648527E1	9.577099234E-3	-1.173194647E-1	9.847652435E0	9.848355907E0
5.702848660E1	1.675992459E-2	-1.149251908E-1	9.847652435E0	9.848337280E0
5.703049013E1	2.873129770E-2	-1.316851079E-1	9.833286285E0	9.834209964E0
5.703249150E1	2.873129770E-2	-1.412622184E-1	9.864412308E0	9.865465558E0
5.703449283E1	3.351984918E-2	-1.460507661E-1	9.873989105E0	9.875126088E0
5.703649416E1	3.112557158E-2	-1.460507661E-1	9.854835510E0	9.855966851E0
5.703849550E1	3.830839694E-2	-1.412622184E-1	9.840469360E0	9.841557792E0
5.704050090E1	2.873129770E-2	-1.340793967E-1	9.838075638E0	9.839031204E0
5.704249836E1	3.112557158E-2	-1.197137386E-1	9.835680962E0	9.836458720E0
5.704449946E1	3.591412306E-2	-1.245022863E-1	9.835680962E0	9.836534482E0
5.704650303E1	3.112557158E-2	-1.197137386E-1	9.838075638E0	9.838853207E0
5.704850436E1	2.394274808E-2	-1.125309169E-1	9.842864037E0	9.843536402E0
5.705050190E1	1.675992459E-2	-1.149251908E-1	9.845257759E0	9.845942770E0
5.705250323E1	2.633702382E-2	-1.149251908E-1	9.842864037E0	9.843570180E0
5.705450433E1	2.873129770E-2	-1.125309169E-1	9.840469360E0	9.841154705E0
5.705650570E1	2.873129770E-2	-1.197137386E-1	9.835680962E0	9.836451436E0
5.705850703E1	3.112557158E-2	-1.077423692E-1	9.845257759E0	9.845896483E0
5.706051439E1	3.112557158E-2	-9.816526622E-2	9.835680962E0	9.836220067E0
5.706251266E1	3.351984918E-2	-1.053480953E-1	9.830892563E0	9.831514145E0
5.706451399E1	3.830839694E-2	-1.268965602E-1	9.828497887E0	9.829391689E0
5.706651533E1	4.309694469E-2	-1.316851079E-1	9.847652435E0	9.848627153E0
5.706851643E1	4.070267081E-2	-1.364736706E-1	9.842864037E0	9.843894261E0
5.707051403E1	3.830839694E-2	-1.364736706E-1	9.845257759E0	9.846278126E0
5.707251536E1	2.394274808E-2	-1.388679445E-1	9.852440834E0	9.853448531E0
5.707451453E1	2.633702382E-2	-1.364736706E-1	9.854835510E0	9.855815625E0
5.707651586E1	2.873129770E-2	-1.364736706E-1	9.845257759E0	9.846245523E0
5.707851719E1	3.591412306E-2	-1.556278616E-1	9.835680962E0	9.836977678E0
5.708051856E1	4.309694469E-2	-1.532335877E-1	9.828497887E0	9.829786803E0
5.708251766E1	2.873129770E-2	-1.364736706E-1	9.821314812E0	9.822304983E0
5.708452129E1	2.394274808E-2	-1.388679445E-1	9.842864037E0	9.843872714E0
5.708652262E1	1.197137404E-2	-1.388679445E-1	9.842864037E0	9.843850876E0
5.708852396E1	1.675992459E-2	-1.245022863E-1	9.845257759E0	9.846059215E0
5.709052336E1	1.915419847E-2	-1.340793967E-1	9.835680962E0	9.836613449E0
5.709252469E1	2.633702382E-2	-1.388679445E-1	9.842864037E0	9.843878828E0
5.709452602E1	3.351984918E-2	-1.388679445E-1	9.835680962E0	9.836718348E0
5.709652739E1	2.873129770E-2	-1.412622184E-1	9.847652435E0	9.848707478E0
5.709852902E1	3.351984918E-2	-1.364736706E-1	9.840469360E0	9.841472749E0
5.710052629E1	3.351984918E-2	-1.316851079E-1	9.840469360E0	9.841407510E0
5.710252765E1	4.070267081E-2	-1.388679445E-1	9.840469360E0	9.841533328E0
5.710452925E1	5.267404765E-2	-1.388679445E-1	9.823709488E0	9.824832160E0
5.710652829E1	4.070267081E-2	-1.221080124E-1	9.826104164E0	9.826947141E0
5.710852965E1	4.070267081E-2	-1.292908341E-1	9.826104164E0	9.827039019E0
5.711053125E1	2.394274808E-2	-1.173194647E-1	9.842864037E0	9.843592309E0
5.711253279E1	3.112557158E-2	-1.029538140E-1	9.840469360E0	9.841057134E0
5.711453439E1	3.112557158E-2	-1.221080124E-1	9.838075638E0	9.838882631E0
5.711653572E1	3.112557158E-2	-1.388679445E-1	9.838075638E0	9.839104907E0
5.711854252E1	2.394274808E-2	-1.316851079E-1	9.830892563E0	9.831803639E0
5.712053785E1	2.873129770E-2	-1.364736706E-1	9.828497887E0	9.829487334E0
5.712253895E1	4.309694469E-2	-1.340793967E-1	9.842864037E0	9.843871549E0
5.712454028E1	4.549122229E-2	-1.340793967E-1	9.828497887E0	9.829517661E0
5.712654165E1	4.788549617E-2	-1.245022863E-1	9.826104164E0	9.827009560E0
5.712854298E1	3.591412306E-2	-1.221080124E-1	9.850046158E0	9.850868464E0
5.713054432E1	2.873129770E-2	-1.268965602E-1	9.854835510E0	9.855694352E0
5.713254568E1	3.112557158E-2	-1.149251908E-1	9.854835510E0	9.855554755E0
5.713454285E1	3.112557158E-2	-1.125309169E-1	9.854835510E0	9.855527127E0
5.713654418E1	3.591412306E-2	-1.340793967E-1	9.818921089E0	9.819902162E0
5.713854525E1	3.112557158E-2	-1.292908341E-1	9.823709488E0	9.824609561E0
5.714055238E1	2.154847234E-2	-1.245022863E-1	9.828497887E0	9.829310040E0
5.714255371E1	3.112557158E-2	-1.245022863E-1	9.838075638E0	9.838912637E0
5.714455278E1	3.591412306E-2	-1.364736706E-1	9.833286285E0	9.834298859E0
5.714655411E1	3.591412306E-2	-1.412622184E-1	9.835680962E0	9.836760891E0
5.714855545E1	4.549122229E-2	-1.412622184E-1	9.833286285E0	9.834406115E0
5.715055681E1	3.591412306E-2	-1.316851079E-1	9.823709488E0	9.824657699E0
5.715255814E1	3.591412306E-2	-1.388679445E-1	9.840469360E0	9.841514688E0
5.715455948E1	3.591412306E-2	-1.532335877E-1	9.864412308E0	9.865667769E0
5.715656081E1	3.591412306E-2	-1.340793967E-1	9.850046158E0	9.851024131E0
5.715856598E1	2.394274808E-2	-1.197137386E-1	9.850046158E0	9.850802706E0
5.716056731E1	3.591412306E-2	-1.077423692E-1	9.857229233E0	9.857883464E0
5.716256848E1	3.830839694E-2	-1.125309169E-1	9.842864037E0	9.843581827E0
5.716456981E1	3.112557158E-2	-1.221080124E-1	9.842864037E0	9.843670637E0
5.716657117E1	3.351984918E-2	-1.245022863E-1	9.850046158E0	9.850889996E0
5.716857251E1	4.070267081E-2	-1.316851079E-1	9.835680962E0	9.836646667E0
5.717057384E1	4.070267081E-2	-1.292908341E-1	9.835680962E0	9.836614906E0
5.717257501E1	3.351984918E-2	-1.268965602E-1	9.833286285E0	9.834162165E0
5.717457634E1	2.154847234E-2	-1.245022863E-1	9.838075638E0	9.838887001E0
5.717657767E1	3.351984918E-2	-1.340793967E-1	9.850046158E0	9.851015693E0
5.717857357E1	3.591412306E-2	-1.316851079E-1	9.835680962E0	9.836628018E0
5.718057490E1	4.549122229E-2	-1.316851079E-1	9.833286285E0	9.834273211E0
5.718257647E1	3.112557158E-2	-1.316851079E-1	9.838075638E0	9.839006150E0
5.718457784E1	3.830839694E-2	-1.364736706E-1	9.840469360E0	9.841490224E0
5.718657930E1	4.549122229E-2	-1.412622184E-1	9.835680962E0	9.836800519E0
5.718858090E1	4.549122229E-2	-1.364736706E-1	9.818921089E0	9.819974841E0
5.719058277E1	2.873129770E-2	-1.364736706E-1	9.811738014E0	9.812729152E0
5.719258410E1	1.915419847E-2	-1.340793967E-1	9.830892563E0	9.831825504E0
5.719458517E1	2.633702382E-2	-1.388679445E-1	9.826104164E0	9.827120687E0
5.719658653E1	4.309694469E-2	-1.388679445E-1	9.838075638E0	9.839150060E0
5.719858817E1	3.591412306E-2	-1.292908341E-1	9.854835510E0	9.855749027E0
5.720058370E1	1.915419847E-2	-1.268965602E-1	9.850046158E0	9.850882140E0
5.720258507E1	3.112557158E-2	-1.340793967E-1	9.842864037E0	9.843826417E0
5.720458640E1	4.309694469E-2	-1.292908341E-1	9.835680962E0	9.836625104E0
5.720658773E1	4.788549617E-2	-1.292908341E-1	9.830892563E0	9.831859322E0
5.720858910E1	3.112557158E-2	-1.292908341E-1	9.857229233E0	9.858126245E0
5.721059043E1	2.633702382E-2	-1.316851079E-1	9.833286285E0	9.834203261E0
5.721259393E1	3.112557158E-2	-1.364736706E-1	9.818921089E0	9.819918799E0
5.721459530E1	3.591412306E-2	-1.460507661E-1	9.833286285E0	9.834436426E0
5.721659663E1	2.873129770E-2	-1.388679445E-1	9.838075638E0	9.839097624E0
5.721859413E1	3.112557158E-2	-1.292908341E-1	9.838075638E0	9.838974397E0
5.722059550E1	2.873129770E-2	-1.245022863E-1	9.835680962E0	9.836510880E0
5.722259826E1	3.830839694E-2	-1.292908341E-1	9.842864037E0	9.843787690E0
5.722459960E1	3.351984918E-2	-1.316851079E-1	9.830892563E0	9.831831626E0
5.722660093E1	2.633702382E-2	-1.316851079E-1	9.847652435E0	9.848568073E0
5.722860226E1	3.830839694E-2	-1.173194647E-1	9.850046158E0	9.850819291E0
5.723060449E1	3.830839694E-2	-1.197137386E-1	9.840469360E0	9.841272080E0
5.723260583E1	2.873129770E-2	-1.221080124E-1	9.840469360E0	9.841268876E0
5.723460716E1	1.197137404E-2	-1.268965602E-1	9.830892563E0	9.831718804E0
5.723660853E1	2.633702382E-2	-1.245022863E-1	9.828497887E0	9.829321704E0
5.723860986E1	2.633702382E-2	-1.268965602E-1	9.833286285E0	9.834140305E0
5.724061119E1	2.633702382E-2	-1.245022863E-1	9.840469360E0	9.841292176E0
5.724261256E1	2.873129770E-2	-1.316851079E-1	9.833286285E0	9.834209964E0
5.724461362E1	2.873129770E-2	-1.388679445E-1	9.845257759E0	9.846279000E0
5.724661482E1	2.394274808E-2	-1.436564922E-1	9.833286285E0	9.834364729E0
5.724861592E1	2.873129770E-2	-1.316851079E-1	9.840469360E0	9.841392365E0
5.725061686E1	2.873129770E-2	-1.245022863E-1	9.845257759E0	9.846086870E0
5.725261819E1	3.830839694E-2	-1.364736706E-1	9.835680962E0	9.836702322E0
5.725462076E1	4.309694469E-2	-1.388679445E-1	9.830892563E0	9.831967770E0
5.725662209E1	3.591412306E-2	-1.484450400E-1	9.830892563E0	9.832078841E0
5.725862522E1	3.830839694E-2	-1.388679445E-1	9.833286285E0	9.834341412E0
5.726062659E1	2.633702382E-2	-1.436564922E-1	9.830892563E0	9.831977391E0
5.726263159E1	2.873129770E-2	-1.340793967E-1	9.857229233E0	9.858182942E0
5.726463292E1	4.309694469E-2	-1.316851079E-1	9.854835510E0	9.855809518E0
5.726663429E1	3.830839694E-2	-1.268965602E-1	9.845257759E0	9.846150040E0
5.726863562E1	4.309694469E-2	-1.268965602E-1	9.845257759E0	9.846169835E0
5.727063669E1	4.070267081E-2	-1.268965602E-1	9.852440834E0	9.853342064E0
5.727263589E1	3.591412306E-2	-1.268965602E-1	9.847652435E0	9.848535477E0
5.727463739E1	3.591412306E-2	-1.245022863E-1	9.840469360E0	9.841322466E0
5.727663872E1	3.112557158E-2	-1.316851079E-1	9.838075638E0	9.839006150E0
5.727864512E1	4.309694469E-2	-1.412622184E-1	9.842864037E0	9.843972003E0
5.728064645E1	3.830839694E-2	-1.412622184E-1	9.835680962E0	9.836769923E0
5.728264639E1	2.394274808E-2	-1.364736706E-1	9.828497887E0	9.829474504E0
5.728464775E1	2.154847234E-2	-1.316851079E-1	9.835680962E0	9.836586058E0
5.728664908E1	2.873129770E-2	-1.245022863E-1	9.840469360E0	9.841298875E0
5.728865042E1	2.873129770E-2	-1.221080124E-1	9.847652435E0	9.848451368E0
5.729065088E1	3.112557158E-2	-1.221080124E-1	9.838075638E0	9.838882631E0
5.729265222E1	3.351984918E-2	-1.197137386E-1	9.845257759E0	9.846042621E0
5.729465355E1	5.027977005E-2	-1.245022863E-1	9.854835510E0	9.855750190E0
5.729665488E1	5.027977005E-2	-1.245022863E-1	9.859623909E0	9.860538145E0
5.729866222E1	2.873129770E-2	-1.484450400E-1	9.842864037E0	9.844025287E0
5.730066355E1	1.436564885E-2	-1.364736706E-1	9.835680962E0	9.836638217E0
5.730266488E1	3.112557158E-2	-1.364736706E-1	9.845257759E0	9.846252800E0
5.730466648E1	3.351984918E-2	-1.316851079E-1	9.830892563E0	9.831831626E0
5.730666758E1	3.112557158E-2	-1.316851079E-1	9.840469360E0	9.841399646E0
5.730867525E1	2.394274808E-2	-1.316851079E-1	9.835680962E0	9.836591595E0
5.731067648E1	2.873129770E-2	-1.268965602E-1	9.833286285E0	9.834147009E0
5.731267785E1	3.830839694E-2	-1.245022863E-1	9.833286285E0	9.834149049E0
5.731467825E1	3.830839694E-2	-1.245022863E-1	9.847652435E0	9.848513941E0
5.731667958E1	3.830839694E-2	-1.268965602E-1	9.847652435E0	9.848544499E0
5.731867915E1	3.112557158E-2	-1.292908341E-1	9.828497887E0	9.829397521E0
5.732068021E1	2.154847234E-2	-1.316851079E-1	9.842864037E0	9.843768473E0
5.732267788E1	3.112557158E-2	-1.316851079E-1	9.830892563E0	9.831823755E0
